x y sim_mag det_mag det_magerr snr sim_flux sim_psf_flux sim_zpt det_flux det_fluxerr det_zpt image
1270.914 2192.494 19.332 19.493 0.047 23.0888 3852.386 3852.386 28.297 3324.1 143.97 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake037_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 22.433 22.527 0.784 1.385 221.493 221.493 28.297 203.1 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake037_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 22.565 nan -0.387 -2.8045 196.227 196.227 28.297 -350.26 124.89 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake037_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 19.841 19.939 0.063 17.3536 2411.795 2411.795 28.297 2202.34 126.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake037_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 22.296 nan -1.982 -0.5478 251.429 251.429 28.297 -73.07 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake037_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 20.042 nan -0.177 -6.1193 2004.1 2004.1 28.297 -794.96 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 22.198 25.932 16.703 0.065 275.113 275.113 28.297 8.83 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 22.235 22.702 0.85 1.2772 265.903 265.903 28.297 172.96 135.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 20.669 20.516 0.123 8.842 1124.986 1124.986 28.297 1294.55 146.41 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 22.997 nan -1.075 -1.0104 131.81 131.81 28.297 -136.19 134.79 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 22.53 22.758 0.911 1.1916 202.693 202.693 28.297 164.2 137.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 20.951 22.097 0.483 2.25 867.328 867.328 28.297 301.97 134.21 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 22.066 23.821 2.294 0.4734 310.797 310.797 28.297 61.69 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 21.975 22.067 0.47 2.3096 337.797 337.797 28.297 310.46 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 22.789 25.476 10.862 0.1 159.642 159.642 28.297 13.44 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 22.663 23.247 1.512 0.7181 179.26 179.26 28.297 104.69 145.78 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 18.036 18.217 0.014 79.0418 12713.359 12713.359 28.297 10756.8 136.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 20.948 21.823 0.41 2.6516 869.731 869.731 28.297 388.41 146.48 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 18.805 18.954 0.029 37.9303 6263.674 6263.674 28.297 5460.83 143.97 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 20.092 20.265 0.098 11.1246 1913.021 1913.021 28.297 1631.31 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 20.851 21.665 0.302 3.5977 951.55 951.55 28.297 449.32 124.89 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 20.585 20.661 0.122 8.9267 1215.83 1215.83 28.297 1132.89 126.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 23.535 nan -0.339 -3.2 80.293 80.293 28.297 -426.81 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake021_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 21.584 nan -0.283 -3.842 484.4 484.4 28.297 -499.11 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 18.708 18.899 0.026 42.2779 6844.113 6844.113 28.297 5741.76 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 19.488 21.968 0.433 2.511 3336.515 3336.515 28.297 340.06 135.43 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 23.475 21.877 0.43 2.5262 84.835 84.835 28.297 369.86 146.41 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 22.151 nan -0.336 -3.2306 287.291 287.291 28.297 -435.45 134.79 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 18.9 19.152 0.033 33.0018 5734.72 5734.72 28.297 4547.98 137.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 20.995 21.885 0.397 2.7333 833.349 833.349 28.297 366.94 134.25 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 22.752 nan -0.154 -7.0437 165.134 165.134 28.297 -917.86 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 18.053 18.158 0.013 84.5287 12513.76 12513.76 28.297 11363.19 134.43 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 23.561 nan -2.06 -0.5272 78.392 78.392 28.297 -70.86 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 22.942 nan -0.127 -8.5595 138.666 138.666 28.297 -1247.81 145.78 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 22.026 23.893 2.561 0.4241 322.199 322.199 28.297 57.72 136.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 20.305 20.843 0.166 6.5433 1572.674 1572.674 28.297 958.53 146.49 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 19.997 20.183 0.089 12.2195 2089.017 2089.017 28.297 1759.49 143.99 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 21.916 21.914 0.446 2.4365 356.822 356.822 28.297 357.29 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 23.208 nan -0.766 -1.417 108.484 108.484 28.297 -176.97 124.89 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 23.328 22.261 0.531 2.0455 97.158 97.158 28.297 259.64 126.93 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 23.566 nan -1.002 -1.0839 78.001 78.001 28.297 -144.57 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake046_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 22.577 nan -0.241 -4.5108 194.082 194.082 28.297 -586.0 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 19.217 19.39 0.04 26.9007 4283.641 4283.641 28.297 3653.39 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 21.044 22.596 0.772 1.4075 796.034 796.034 28.297 190.65 135.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 21.082 20.775 0.156 6.9415 768.634 768.634 28.297 1020.12 146.96 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 19.345 19.563 0.047 23.1081 3806.25 3806.25 28.297 3114.97 134.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 18.827 18.987 0.028 38.4038 6137.659 6137.659 28.297 5293.97 137.85 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 19.564 19.971 0.068 15.9258 3112.102 3112.102 28.297 2139.15 134.32 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 23.176 nan -0.2 -5.4261 111.775 111.775 28.297 -707.08 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 21.816 22.111 0.49 2.2168 390.975 390.975 28.297 298.05 134.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 20.937 21.257 0.223 4.8668 879.067 879.067 28.297 654.2 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 21.727 nan -0.483 -2.2463 424.625 424.625 28.297 -328.16 146.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 20.924 21.391 0.256 4.2497 888.998 888.998 28.297 578.42 136.11 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 22.161 nan -1.063 -1.0216 284.533 284.533 28.297 -149.79 146.62 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 23.941 nan -0.294 -3.6924 55.219 55.219 28.297 -531.67 143.99 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 19.695 20.435 0.114 9.5189 2759.44 2759.44 28.297 1395.85 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 21.529 nan -0.596 -1.8207 509.39 509.39 28.297 -227.44 124.92 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 19.543 19.663 0.049 22.3223 3172.448 3172.448 28.297 2840.51 127.25 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 19.879 20.192 0.083 13.0855 2328.191 2328.191 28.297 1745.34 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake057_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 22.511 nan -0.332 -3.2744 206.221 206.221 28.297 -425.38 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 22.855 22.343 0.613 1.7725 150.15 150.15 28.297 240.73 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 19.949 20.309 0.094 11.5743 2182.896 2182.896 28.297 1567.74 135.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 21.704 21.732 0.378 2.8757 433.505 433.505 28.297 422.53 146.93 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 21.038 22.545 0.732 1.4826 800.413 800.413 28.297 199.86 134.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 18.91 19.372 0.04 26.9466 5683.354 5683.354 28.297 3714.59 137.85 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1282.432 2192.17 18.724 19.018 0.028 38.3181 6745.042 6745.042 28.297 5146.89 134.32 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1283.516 2228.756 23.04 nan -1.54 -0.7054 126.642 126.642 28.297 -91.92 130.31 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1311.91 2207.754 22.465 23.702 2.121 0.5121 215.159 215.159 28.297 68.85 134.45 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.526 2233.127 23.682 nan -0.632 -1.7171 70.125 70.125 28.297 -230.81 134.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.358 2200.604 22.333 nan -0.23 -4.7254 242.913 242.913 28.297 -690.33 146.09 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1257.922 2213.079 19.915 20.182 0.084 12.9392 2252.106 2252.106 28.297 1761.15 136.11 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1302.274 2233.035 19.167 19.535 0.05 21.8012 4487.754 4487.754 28.297 3196.49 146.62 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1270.914 2192.494 20.982 22.058 0.5 2.174 842.905 842.905 28.297 313.03 143.99 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2193.285 19.046 19.28 0.039 27.5672 5013.123 5013.123 28.297 4042.45 146.64 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1258.854 2175.307 18.391 18.553 0.017 63.2188 9171.971 9171.971 28.297 7896.03 124.9 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1249.878 2171.297 22.521 nan -0.386 -2.8128 204.273 204.273 28.297 -357.93 127.25 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1262.845 2184.305 21.271 nan -0.145 -7.4871 646.143 646.143 28.297 -998.63 133.38 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake030_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1266.065 2218.548 20.581 nan -0.94 -1.1555 1220.192 1220.192 28.297 -150.11 129.91 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake026_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1274.895 2223.034 22.773 nan -0.889 -1.2219 162.018 162.018 28.297 -165.94 135.81 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake026_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1320.116 2214.105 23.347 23.478 1.738 0.6249 95.484 95.484 28.297 84.62 135.42 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake026_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1312.557 2231.075 20.896 20.625 0.136 7.9997 912.425 912.425 28.297 1171.23 146.41 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake026_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1325.374 2221.898 22.637 nan -2.265 -0.4795 183.632 183.632 28.297 -64.63 134.79 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake026_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
1292.0 2195.515 21.618 21.59 0.311 3.4935 469.157 469.157 28.297 481.41 137.8 28.2967 /lustre/hpc/storage/dark/YSE/data/workspace/2020tlf_fake_tmpl/g/2020tlf.g.200118_2199244_2199.069_fake026_2199.069.g.18581117_3554774_1547.023.diff.forcedgrid.diffimstats
